Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type,Cashflow_Balance
2025-07-17,Zachodniopomorskie,Cattle Feed (kg),1070.5,0.0,1.45,0.0,-1552.22,Internal Expense,N/A,EXPENSE,-794518.35
2025-07-17,Zachodniopomorskie,Cow Milk (HL),20.87,201.1773,91.4841,4198.57,2289.3,Meat Factory,Skup,INCOME,-792800.9
2025-07-17,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,60.7555,32.3616,243.02,113.57,Food Wholesaler,Skup,INCOME,-795090.2
2025-07-17,Zachodniopomorskie,Broiler Poultry (KG),35.5,7.0138,2.8619,248.99,147.39,Eco-Shop,RHD,INCOME,-792653.51
2025-07-18,Zachodniopomorskie,Agricultural Fuel (liter),68.5,0.0,5.8,0.0,-397.3,Internal Expense,N/A,EXPENSE,-794915.65
2025-07-18,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-796264.66
2025-07-18,Zachodniopomorskie,Cow Milk (HL),19.44,198.2495,80.1417,3853.97,2296.02,Agricultural Wholesale,Skup,INCOME,-793968.64
2025-07-18,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,66.2216,34.2208,198.66,96.0,Meat Factory,Skup,INCOME,-793872.64
2025-07-19,Zachodniopomorskie,Agricultural Fuel (liter),106.4,0.0,5.8,0.0,-617.12,Internal Expense,N/A,EXPENSE,-794268.32
2025-07-19,Zachodniopomorskie,Cattle Feed (kg),1435.9,0.0,1.45,0.0,-2082.06,Internal Expense,N/A,EXPENSE,-796350.38
2025-07-19,Zachodniopomorskie,Cow Milk (HL),22.18,192.3696,81.6872,4266.76,2454.94,Food Wholesaler,Skup,INCOME,-793895.44
2025-07-19,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,64.8551,35.8158,194.57,87.12,Meat Factory,Skup,INCOME,-793808.32
2025-07-19,Zachodniopomorskie,Broiler Poultry (KG),91.1,5.0921,2.6614,463.89,221.44,Food Wholesaler,Skup,INCOME,-793651.2
2025-07-20,Zachodniopomorskie,Agricultural Fuel (liter),49.2,0.0,5.8,0.0,-285.36,Internal Expense,N/A,EXPENSE,-790895.26
2025-07-20,Zachodniopomorskie,Cattle Feed (kg),603.8,0.0,1.45,0.0,-875.51,Internal Expense,N/A,EXPENSE,-791770.77
2025-07-20,Zachodniopomorskie,Cow Milk (HL),24.53,214.736,88.0258,5267.47,3108.2,Agricultural Wholesale,Skup,INCOME,-790700.12
2025-07-20,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,64.8871,34.8122,194.66,90.22,Food Wholesaler,Skup,INCOME,-790609.9
2025-07-21,Zachodniopomorskie,Agricultural Fuel (liter),115.1,0.0,5.8,0.0,-667.58,Internal Expense,N/A,EXPENSE,-791970.71
2025-07-21,Zachodniopomorskie,Cattle Feed (kg),1343.7,0.0,1.45,0.0,-1948.36,Internal Expense,N/A,EXPENSE,-793719.13
2025-07-21,Zachodniopomorskie,Cow Milk (HL),22.86,192.6933,87.0064,4404.97,2416.0,Processing Plant,Skup,INCOME,-791303.13
2025-07-21,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,81.6988,32.9306,81.7,48.77,Eco-Shop,RHD,INCOME,-791921.94
2025-07-22,Zachodniopomorskie,Agricultural Fuel (liter),59.5,0.0,5.8,0.0,-345.1,Internal Expense,N/A,EXPENSE,-776114.93
2025-07-22,Zachodniopomorskie,Cattle Feed (kg),944.0,0.0,1.45,0.0,-1368.8,Internal Expense,N/A,EXPENSE,-775769.83
2025-07-22,Zachodniopomorskie,Cow Milk (HL),22.9,204.7787,90.4455,4689.43,2618.23,Food Wholesaler,Skup,INCOME,-774401.03
2025-07-22,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,79.7187,35.0175,79.72,44.7,Private Individual,RHD,INCOME,-777019.26
2025-07-22,Zachodniopomorskie,Broiler Poultry (KG),65.8,5.0643,2.892,333.23,142.94,Agricultural Wholesale,Skup,INCOME,-777063.96
2025-07-22,Zachodniopomorskie,Rapeseed (Ton),4.1,1859.9875,1108.3276,7625.95,3081.81,Meat Factory,Skup,INCOME,-788840.13
2025-07-22,Zachodniopomorskie,Beef Cattle (Highlander),5.0,5931.3481,3604.7019,29656.74,11633.23,Agricultural Wholesale,Skup,INCOME,-777206.9
2025-07-23,Zachodniopomorskie,Agricultural Fuel (liter),120.0,0.0,5.8,0.0,-696.0,Internal Expense,Skup,EXPENSE,-776810.93
2025-07-23,Zachodniopomorskie,Cattle Feed (kg),650.0,0.0,1.45,0.0,-942.5,Internal Expense,N/A,EXPENSE,-777753.43
2025-07-23,Zachodniopomorskie,Cow Milk (HL),24.26,195.5643,87.525,4744.39,2621.03,Processing Plant,Skup,INCOME,-775132.4
2025-07-23,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,57.6611,36.0232,230.64,86.55,Food Wholesaler,Skup,INCOME,-775045.85
2025-07-24,Zachodniopomorskie,Agricultural Fuel (liter),68.9,0.0,5.8,0.0,-399.62,Internal Expense,N/A,EXPENSE,-772946.52
2025-07-24,Zachodniopomorskie,Cattle Feed (kg),1349.0,0.0,1.45,0.0,-1956.05,Internal Expense,N/A,EXPENSE,-774902.57
2025-07-24,Zachodniopomorskie,Cow Milk (HL),17.87,210.3169,86.3615,3758.36,2215.08,Agricultural Wholesale,Skup,INCOME,-772623.23
2025-07-24,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.9425,33.5004,176.83,76.33,Processing Plant,Skup,INCOME,-772546.9
2025-07-24,Zachodniopomorskie,Broiler Poultry (KG),70.7,5.5463,2.6107,392.12,207.54,Agricultural Wholesale,Skup,INCOME,-774838.31
2025-07-25,Zachodniopomorskie,Agricultural Fuel (liter),110.5,0.0,5.8,0.0,-640.9,Internal Expense,N/A,EXPENSE,-775543.47
2025-07-25,Zachodniopomorskie,Cattle Feed (kg),1038.3,0.0,1.45,0.0,-1505.54,Internal Expense,N/A,EXPENSE,-777049.01
2025-07-25,Zachodniopomorskie,Cow Milk (HL),18.79,213.8849,86.1362,4018.9,2400.4,Agricultural Wholesale,Skup,INCOME,-774648.61
2025-07-25,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,58.0599,31.802,348.36,157.55,Processing Plant,Skup,INCOME,-774491.06
2025-07-26,Zachodniopomorskie,Agricultural Fuel (liter),122.0,0.0,5.8,0.0,-707.6,Internal Expense,N/A,EXPENSE,-774769.35
2025-07-26,Zachodniopomorskie,Cattle Feed (kg),1403.7,0.0,1.45,0.0,-2035.36,Internal Expense,Skup,EXPENSE,-776804.71
2025-07-26,Zachodniopomorskie,Cow Milk (HL),15.19,203.139,88.43,3085.68,1742.43,Food Wholesaler,Skup,INCOME,-775062.28
2025-07-26,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.5869,33.2721,369.52,169.89,Agricultural Wholesale,Skup,INCOME,-774892.39
2025-07-26,Zachodniopomorskie,Broiler Poultry (KG),147.3,5.5562,2.6417,818.43,429.31,Meat Factory,Skup,INCOME,-774061.75
2025-07-27,Zachodniopomorskie,Agricultural Fuel (liter),70.4,0.0,5.8,0.0,-408.32,Internal Expense,N/A,EXPENSE,-773445.9
2025-07-27,Zachodniopomorskie,Cattle Feed (kg),1017.6,0.0,1.45,0.0,-1475.52,Internal Expense,N/A,EXPENSE,-774921.42
2025-07-27,Zachodniopomorskie,Cow Milk (HL),14.76,213.2502,90.502,3147.57,1811.76,Agricultural Wholesale,Skup,INCOME,-773037.58
2025-07-27,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,79.3921,36.3361,79.39,43.05,Private Individual,RHD,INCOME,-774849.34
2025-07-28,Zachodniopomorskie,Agricultural Fuel (liter),63.6,0.0,5.8,0.0,-368.88,Internal Expense,N/A,EXPENSE,-775290.3
2025-07-28,Zachodniopomorskie,Cattle Feed (kg),1037.6,0.0,1.45,0.0,-1504.52,Internal Expense,N/A,EXPENSE,-776794.82
2025-07-28,Zachodniopomorskie,Cow Milk (HL),19.2,208.302,80.1042,3999.4,2461.4,Food Wholesaler,Skup,INCOME,-774333.42
2025-07-28,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.5429,34.3795,363.26,156.98,Agricultural Wholesale,Skup,INCOME,-774176.44
2025-07-28,Zachodniopomorskie,Rapeseed (Ton),4.199999999999999,2045.7921,1042.1958,8592.33,4215.11,Agricultural Wholesale,Skup,INCOME,-769961.33
2025-07-29,Zachodniopomorskie,Agricultural Fuel (liter),116.7,0.0,5.8,0.0,-676.86,Internal Expense,N/A,EXPENSE,-769066.69
2025-07-29,Zachodniopomorskie,Cattle Feed (kg),892.9,0.0,1.45,0.0,-1294.7,Internal Expense,N/A,EXPENSE,-768389.83
2025-07-29,Zachodniopomorskie,Cow Milk (HL),23.77,219.7532,81.9505,5223.53,3275.57,Food Wholesaler,Skup,INCOME,-765791.12
2025-07-29,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.0654,36.0285,252.26,108.15,Processing Plant,Skup,INCOME,-767095.13
2025-07-29,Zachodniopomorskie,Broiler Poultry (KG),69.6,4.8778,2.8922,339.49,138.19,Food Wholesaler,Skup,INCOME,-767203.28
2025-07-29,Zachodniopomorskie,Rapeseed (Ton),2.3,2137.3477,998.2801,4915.9,2619.86,Meat Factory,Skup,INCOME,-767341.47
2025-07-30,Zachodniopomorskie,Agricultural Fuel (liter),51.7,0.0,5.8,0.0,-299.86,Internal Expense,N/A,EXPENSE,-766090.98
2025-07-30,Zachodniopomorskie,Cattle Feed (kg),1492.0,0.0,1.45,0.0,-2163.4,Internal Expense,N/A,EXPENSE,-768254.38
2025-07-30,Zachodniopomorskie,Cow Milk (HL),23.36,208.1536,85.4318,4862.47,2866.78,Processing Plant,Skup,INCOME,-765387.6
2025-07-30,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,86.4211,34.4229,86.42,52.0,Farmer's Market,RHD,INCOME,-765335.6
2025-07-31,Zachodniopomorskie,Agricultural Fuel (liter),91.6,0.0,5.8,0.0,-531.28,Internal Expense,N/A,EXPENSE,-765818.4
2025-07-31,Zachodniopomorskie,Cattle Feed (kg),1435.9,0.0,1.45,0.0,-2082.06,Internal Expense,N/A,EXPENSE,-767900.46
2025-07-31,Zachodniopomorskie,Cow Milk (HL),19.15,207.0339,91.8004,3964.7,2206.72,Meat Factory,Skup,INCOME,-765693.74
2025-07-31,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.5499,36.0658,84.55,48.48,Farmer's Market,RHD,INCOME,-765287.12
2025-07-31,Zachodniopomorskie,Broiler Poultry (KG),55.6,5.2861,2.576,293.91,150.68,Processing Plant,Skup,INCOME,-765543.06
2025-08-01,Zachodniopomorskie,Excise Tax Refund - Fuel,1.0,5692.5,0.0,5692.5,5692.5,Internal Expense,N/A,INCOME,-753768.79
2025-08-01,Zachodniopomorskie,Stable Box Rent (Horses),20.0,1365.8392,268.7596,27316.78,21941.59,Stud Farm,B2B,INCOME,-759461.29
2025-08-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE,-780363.88
2025-08-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,1039.0,0.0,-1039.0,Internal Expense,N/A,EXPENSE,-781402.88
2025-08-01,Zachodniopomorskie,Agricultural Fuel (liter),91.6,0.0,5.8,0.0,-531.28,Internal Expense,N/A,EXPENSE,-764014.87
2025-08-01,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-765363.88
2025-08-01,Zachodniopomorskie,Cow Milk (HL),18.82,191.7994,91.854,3609.66,1880.97,Agricultural Wholesale,Skup,INCOME,-763662.09
2025-08-01,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.0825,32.3336,372.5,178.5,Agricultural Wholesale,Skup,INCOME,-763483.59
2025-08-02,Zachodniopomorskie,Agricultural Fuel (liter),101.2,0.0,5.8,0.0,-586.96,Internal Expense,N/A,EXPENSE,-754355.75
2025-08-02,Zachodniopomorskie,Cattle Feed (kg),1089.0,0.0,1.45,0.0,-1579.05,Internal Expense,N/A,EXPENSE,-755934.8
2025-08-02,Zachodniopomorskie,Cow Milk (HL),23.31,194.3396,82.5014,4530.06,2606.95,Agricultural Wholesale,Skup,INCOME,-753327.85
2025-08-02,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,63.9561,33.3687,383.74,183.53,Food Wholesaler,Skup,INCOME,-753144.32
2025-08-02,Zachodniopomorskie,Broiler Poultry (KG),56.0,5.4263,2.6827,303.87,153.64,Processing Plant,Skup,INCOME,-752990.68
2025-08-03,Zachodniopomorskie,Agricultural Fuel (liter),97.8,0.0,5.8,0.0,-567.24,Internal Expense,N/A,EXPENSE,-751207.8
2025-08-03,Zachodniopomorskie,Cattle Feed (kg),1451.8,0.0,1.45,0.0,-2105.11,Internal Expense,N/A,EXPENSE,-750640.56
2025-08-03,Zachodniopomorskie,Cow Milk (HL),17.91,202.2827,82.3896,3622.88,2147.28,Food Wholesaler,Skup,INCOME,-748535.45
2025-08-03,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,87.4893,36.6681,87.49,50.82,Private Individual,RHD,INCOME,-750682.73
2025-08-03,Zachodniopomorskie,Rapeseed (Ton),1.9,2301.7706,1113.8074,4373.36,2257.13,Private Individual,RHD,INCOME,-750733.55
2025-08-04,Zachodniopomorskie,Agricultural Fuel (liter),86.0,0.0,5.8,0.0,-498.8,Internal Expense,N/A,EXPENSE,-751706.6
2025-08-04,Zachodniopomorskie,Cattle Feed (kg),1477.2,0.0,1.45,0.0,-2141.94,Internal Expense,N/A,EXPENSE,-753848.54
2025-08-04,Zachodniopomorskie,Cow Milk (HL),23.64,193.8545,91.9261,4582.72,2409.59,Processing Plant,Skup,INCOME,-751438.95
2025-08-04,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,86.6353,33.4396,86.64,53.2,Farmer's Market,RHD,INCOME,-751385.75
2025-08-05,Zachodniopomorskie,Agricultural Fuel (liter),115.3,0.0,5.8,0.0,-668.74,Internal Expense,N/A,EXPENSE,-752054.49
2025-08-05,Zachodniopomorskie,Cattle Feed (kg),755.4,0.0,1.45,0.0,-1095.33,Internal Expense,N/A,EXPENSE,-753149.82
2025-08-05,Zachodniopomorskie,Cow Milk (HL),22.68,218.491,88.4706,4955.38,2948.87,Agricultural Wholesale,Skup,INCOME,-750200.95
2025-08-05,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.1181,34.4217,236.47,98.78,Processing Plant,Skup,INCOME,-750102.17
2025-08-05,Zachodniopomorskie,Broiler Poultry (KG),135.5,4.8169,2.5541,652.69,306.61,Agricultural Wholesale,Skup,INCOME,-749795.56
2025-08-06,Zachodniopomorskie,Agricultural Fuel (liter),82.6,0.0,5.8,0.0,-479.08,Internal Expense,N/A,EXPENSE,-747885.75
2025-08-06,Zachodniopomorskie,Cattle Feed (kg),780.5,0.0,1.45,0.0,-1131.72,Internal Expense,N/A,EXPENSE,-749017.47
2025-08-06,Zachodniopomorskie,Cow Milk (HL),16.82,212.3582,81.8602,3571.86,2194.97,Agricultural Wholesale,Skup,INCOME,-747600.59
2025-08-06,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,64.4435,32.1237,386.66,193.92,Agricultural Wholesale,Skup,INCOME,-747406.67
2025-08-07,Zachodniopomorskie,Agricultural Fuel (liter),102.0,0.0,5.8,0.0,-591.6,Internal Expense,N/A,EXPENSE,-749609.07
2025-08-07,Zachodniopomorskie,Cattle Feed (kg),1040.5,0.0,1.45,0.0,-1508.72,Internal Expense,N/A,EXPENSE,-751117.79
2025-08-07,Zachodniopomorskie,Cow Milk (HL),14.72,206.0147,89.1875,3032.54,1719.7,Agricultural Wholesale,Skup,INCOME,-749398.09
2025-08-07,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,60.4205,33.7332,181.26,80.06,Agricultural Wholesale,Skup,INCOME,-749318.03
2025-08-07,Zachodniopomorskie,Broiler Poultry (KG),133.1,5.2226,2.8071,695.13,321.5,Food Wholesaler,Skup,INCOME,-748996.53
2025-08-08,Zachodniopomorskie,Agricultural Fuel (liter),92.0,0.0,5.8,0.0,-533.6,Internal Expense,N/A,EXPENSE,-749530.13
2025-08-08,Zachodniopomorskie,Cattle Feed (kg),1292.0,0.0,1.45,0.0,-1873.4,Internal Expense,N/A,EXPENSE,-751403.53
2025-08-08,Zachodniopomorskie,Cow Milk (HL),21.29,191.0014,84.7635,4066.42,2261.81,Food Wholesaler,Skup,INCOME,-749141.72
2025-08-08,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.5683,33.6849,327.84,159.42,Agricultural Wholesale,Skup,INCOME,-748982.3
2025-08-09,Zachodniopomorskie,Agricultural Fuel (liter),116.2,0.0,5.8,0.0,-673.96,Internal Expense,N/A,EXPENSE,-747933.76
2025-08-09,Zachodniopomorskie,Cattle Feed (kg),701.8,0.0,1.45,0.0,-1017.61,Internal Expense,N/A,EXPENSE,-748951.37
2025-08-09,Zachodniopomorskie,Cow Milk (HL),13.84,187.929,90.2567,2600.94,1351.79,Agricultural Wholesale,Skup,INCOME,-747259.8
2025-08-09,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,61.1069,36.0947,183.32,75.04,Food Wholesaler,Skup,INCOME,-748611.59
2025-08-09,Zachodniopomorskie,Broiler Poultry (KG),119.4,5.1194,2.6431,611.26,295.67,Processing Plant,Skup,INCOME,-748686.63
2025-08-10,Zachodniopomorskie,Agricultural Fuel (liter),123.4,0.0,5.8,0.0,-715.72,Internal Expense,N/A,EXPENSE,-749667.09
2025-08-10,Zachodniopomorskie,Cattle Feed (kg),1384.7,0.0,1.45,0.0,-2007.82,Internal Expense,N/A,EXPENSE,-751674.91
2025-08-10,Zachodniopomorskie,Cow Milk (HL),21.4,213.9985,90.3779,4579.57,2645.48,Food Wholesaler,Skup,INCOME,-749029.43
2025-08-10,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,63.2674,33.6634,379.6,177.62,Processing Plant,Skup,INCOME,-748851.81
2025-08-10,Zachodniopomorskie,Beef Cattle (Highlander),5.0,5785.8968,3572.7978,28929.48,11065.49,Processing Plant,Skup,INCOME,-737786.32
2025-08-11,Zachodniopomorskie,Agricultural Fuel (liter),68.1,0.0,5.8,0.0,-394.98,Internal Expense,N/A,EXPENSE,-738181.3
2025-08-11,Zachodniopomorskie,Cattle Feed (kg),702.8,0.0,1.45,0.0,-1019.06,Internal Expense,N/A,EXPENSE,-739200.36
2025-08-11,Zachodniopomorskie,Cow Milk (HL),18.6,189.2621,82.8128,3520.28,1979.96,Agricultural Wholesale,Skup,INCOME,-737220.4
2025-08-11,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.0656,35.8669,310.33,131.0,Food Wholesaler,Skup,INCOME,-737089.4
2025-08-11,Zachodniopomorskie,Rapeseed (Ton),4.9,1952.9592,981.0841,9569.5,4762.19,Agricultural Wholesale,Skup,INCOME,-732327.21
2025-08-12,Zachodniopomorskie,Agricultural Fuel (liter),66.5,0.0,5.8,0.0,-385.7,Internal Expense,Skup,EXPENSE,-731721.66
2025-08-12,Zachodniopomorskie,Cattle Feed (kg),1397.9,0.0,1.45,0.0,-2026.96,Internal Expense,N/A,EXPENSE,-731335.96
2025-08-12,Zachodniopomorskie,Cow Milk (HL),21.19,204.5494,83.6989,4334.4,2560.82,Processing Plant,Skup,INCOME,-729481.44
2025-08-12,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.8877,34.1478,377.33,172.44,Meat Factory,Skup,INCOME,-729309.0
2025-08-12,Zachodniopomorskie,Broiler Poultry (KG),109.9,5.2018,2.609,571.68,284.95,Food Wholesaler,Skup,INCOME,-732042.26
2025-08-13,Zachodniopomorskie,Agricultural Fuel (liter),40.4,0.0,5.8,0.0,-234.32,Internal Expense,N/A,EXPENSE,-731955.98
2025-08-13,Zachodniopomorskie,Cattle Feed (kg),1296.1,0.0,1.45,0.0,-1879.34,Internal Expense,N/A,EXPENSE,-733835.32
2025-08-13,Zachodniopomorskie,Cow Milk (HL),19.96,203.6549,84.0515,4064.95,2387.28,Meat Factory,Skup,INCOME,-731448.04
2025-08-13,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.2246,35.7113,306.12,127.56,Food Wholesaler,Skup,INCOME,-731320.48
2025-08-14,Zachodniopomorskie,Agricultural Fuel (liter),123.7,0.0,5.8,0.0,-717.46,Internal Expense,N/A,EXPENSE,-730197.56
2025-08-14,Zachodniopomorskie,Cattle Feed (kg),577.8,0.0,1.45,0.0,-837.81,Internal Expense,N/A,EXPENSE,-729480.1
2025-08-14,Zachodniopomorskie,Cow Milk (HL),17.45,193.2986,82.5758,3373.06,1932.11,Processing Plant,Skup,INCOME,-728265.45
2025-08-14,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,86.4488,35.6463,345.8,203.21,Farmer's Market,RHD,INCOME,-730897.04
2025-08-14,Zachodniopomorskie,Broiler Poultry (KG),81.8,5.4532,2.7609,446.07,220.23,Processing Plant,Skup,INCOME,-731100.25
2025-08-14,Zachodniopomorskie,Rapeseed (Ton),1.6,2468.9199,1059.6979,3950.27,2254.75,Private Individual,RHD,INCOME,-728642.29
2025-08-15,Zachodniopomorskie,Agricultural Fuel (liter),42.9,0.0,5.8,0.0,-248.82,Internal Expense,N/A,EXPENSE,-728514.27
2025-08-15,Zachodniopomorskie,Cattle Feed (kg),844.9,0.0,1.45,0.0,-1225.1,Internal Expense,N/A,EXPENSE,-729739.37
2025-08-15,Zachodniopomorskie,Cow Milk (HL),19.43,207.53,90.0326,4032.31,2282.98,Food Wholesaler,Skup,INCOME,-727456.39
2025-08-15,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,80.6548,36.5073,322.62,176.59,Farmer's Market,RHD,INCOME,-727279.8
2025-08-16,Zachodniopomorskie,Agricultural Fuel (liter),88.9,0.0,5.8,0.0,-515.62,Internal Expense,N/A,EXPENSE,-722965.79
2025-08-16,Zachodniopomorskie,Cattle Feed (kg),1258.4,0.0,1.45,0.0,-1824.68,Internal Expense,N/A,EXPENSE,-724790.47
2025-08-16,Zachodniopomorskie,Cow Milk (HL),16.06,204.775,89.3284,3288.69,1854.08,Meat Factory,Skup,INCOME,-722936.39
2025-08-16,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,59.6895,31.5155,298.45,140.87,Food Wholesaler,Skup,INCOME,-722795.52
2025-08-16,Zachodniopomorskie,Broiler Poultry (KG),94.6,4.8505,2.5489,458.86,217.73,Food Wholesaler,Skup,INCOME,-722577.79
2025-08-16,Zachodniopomorskie,Rapeseed (Ton),4.6,2052.8965,1002.9758,9443.32,4829.63,Processing Plant,Skup,INCOME,-722450.17
2025-08-17,Zachodniopomorskie,Agricultural Fuel (liter),82.6,0.0,5.8,0.0,-479.08,Internal Expense,N/A,EXPENSE,-720855.02
2025-08-17,Zachodniopomorskie,Cattle Feed (kg),922.2,0.0,1.45,0.0,-1337.19,Internal Expense,N/A,EXPENSE,-722192.21
2025-08-17,Zachodniopomorskie,Cow Milk (HL),17.15,203.9344,78.7095,3497.47,2147.6,Agricultural Wholesale,Skup,INCOME,-720430.19
2025-08-17,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,87.0119,32.7624,87.01,54.25,Eco-Shop,RHD,INCOME,-720375.94
2025-08-18,Zachodniopomorskie,Agricultural Fuel (liter),92.9,0.0,5.8,0.0,-538.82,Internal Expense,Skup,EXPENSE,-722731.03
2025-08-18,Zachodniopomorskie,Cattle Feed (kg),1179.2,0.0,1.45,0.0,-1709.84,Internal Expense,N/A,EXPENSE,-724440.87
2025-08-18,Zachodniopomorskie,Cow Milk (HL),20.13,217.596,90.1658,4380.21,2565.17,Processing Plant,Skup,INCOME,-721875.7
2025-08-18,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.1172,36.3932,244.47,98.9,Processing Plant,Skup,INCOME,-721776.8
2025-08-18,Zachodniopomorskie,Rapeseed (Ton),6.9,1953.6104,1012.6221,13479.91,6492.82,Agricultural Wholesale,Skup,INCOME,-715283.98
2025-08-19,Zachodniopomorskie,Agricultural Fuel (liter),99.3,0.0,5.8,0.0,-575.94,Internal Expense,N/A,EXPENSE,-715859.92
2025-08-19,Zachodniopomorskie,Cattle Feed (kg),1518.3,0.0,1.45,0.0,-2201.54,Internal Expense,N/A,EXPENSE,-718061.46
2025-08-19,Zachodniopomorskie,Cow Milk (HL),15.08,200.9339,79.3618,3030.08,1833.3,Meat Factory,Skup,INCOME,-716228.16
2025-08-19,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.7152,32.3083,83.72,51.41,Local Restaurant,RHD,INCOME,-716176.75
2025-08-19,Zachodniopomorskie,Broiler Poultry (KG),144.6,5.5582,2.6461,803.72,421.09,Processing Plant,Skup,INCOME,-715755.66
2025-08-20,Zachodniopomorskie,Agricultural Fuel (liter),60.8,0.0,5.8,0.0,-352.64,Internal Expense,Skup,EXPENSE,-715730.84
2025-08-20,Zachodniopomorskie,Cattle Feed (kg),984.9,0.0,1.45,0.0,-1428.1,Internal Expense,N/A,EXPENSE,-715378.2
2025-08-20,Zachodniopomorskie,Cow Milk (HL),16.27,188.9298,83.9268,3073.89,1708.4,Meat Factory,Skup,INCOME,-713950.1
2025-08-20,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,80.3434,31.765,160.69,97.16,Local Restaurant,RHD,INCOME,-715658.5
2025-08-21,Zachodniopomorskie,Agricultural Fuel (liter),58.7,0.0,5.8,0.0,-340.46,Internal Expense,N/A,EXPENSE,-716071.3
2025-08-21,Zachodniopomorskie,Cattle Feed (kg),1401.3,0.0,1.45,0.0,-2031.88,Internal Expense,N/A,EXPENSE,-718103.18
2025-08-21,Zachodniopomorskie,Cow Milk (HL),14.76,195.9516,88.8324,2892.25,1581.08,Agricultural Wholesale,Skup,INCOME,-716522.1
2025-08-21,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.5217,32.2424,369.13,175.68,Processing Plant,Skup,INCOME,-716346.42
2025-08-21,Zachodniopomorskie,Broiler Poultry (KG),94.6,7.0478,2.4888,666.72,431.28,Local Restaurant,RHD,INCOME,-715915.14
2025-08-22,Zachodniopomorskie,Agricultural Fuel (liter),94.0,0.0,5.8,0.0,-545.2,Internal Expense,N/A,EXPENSE,-716460.34
2025-08-22,Zachodniopomorskie,Cattle Feed (kg),1039.8,0.0,1.45,0.0,-1507.71,Internal Expense,N/A,EXPENSE,-717968.05
2025-08-22,Zachodniopomorskie,Cow Milk (HL),15.14,198.8315,82.1631,3010.31,1766.36,Processing Plant,Skup,INCOME,-716201.69
2025-08-22,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.4685,32.6861,175.41,77.35,Meat Factory,Skup,INCOME,-716124.34
2025-08-23,Zachodniopomorskie,Agricultural Fuel (liter),122.6,0.0,5.8,0.0,-711.08,Internal Expense,N/A,EXPENSE,-710983.98
2025-08-23,Zachodniopomorskie,Cattle Feed (kg),1379.7,0.0,1.45,0.0,-2000.56,Internal Expense,N/A,EXPENSE,-710426.62
2025-08-23,Zachodniopomorskie,Cow Milk (HL),19.44,190.9323,82.6798,3711.72,2104.42,Processing Plant,Skup,INCOME,-708426.06
2025-08-23,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,59.9163,34.2961,359.5,153.72,Food Wholesaler,Skup,INCOME,-710272.9
