Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type
2025-06-05,Zachodniopomorskie,Broiler Poultry (KG),70.4,4.8121,2.8491,338.77,138.19,Processing Plant,Skup,INCOME
2025-06-06,Zachodniopomorskie,Agricultural Fuel (liter),68.8,0.0,5.8,0.0,-399.04,Internal Expense,N/A,EXPENSE
2025-06-06,Zachodniopomorskie,Cattle Feed (kg),1279.0,0.0,1.45,-10000.0,-1854.55,Internal Expense,N/A,EXPENSE
2025-06-06,Zachodniopomorskie,Cow Milk (HL),23.15,207.4193,82.5651,4801.76,2890.38,Meat Factory,Skup,INCOME
2025-06-06,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,89.3157,34.0629,178.63,110.5,Private Individual,RHD,INCOME
2025-06-07,Zachodniopomorskie,Agricultural Fuel (liter),101.7,0.0,5.8,0.0,-589.86,,N/A,EXPENSE
2025-06-07,Zachodniopomorskie,Cattle Feed (kg),1040.2,0.0,1.45,-10000.0,-1508.29,Internal Expense,N/A,EXPENSE
2025-06-07,Zachodniopomorskie,Cow Milk (HL),23.45,214.3785,79.7618,5027.18,3156.77,Food Wholesaler,Skup,INCOME
2025-06-07,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,79.9041,35.3269,79.9,44.57,Eco-Shop,RHD,INCOME
2025-06-07,Zachodniopomorskie,Broiler Poultry (KG),48.6,7.1485,2.7093,347.42,215.75,Farmer's Market,RHD,INCOME
2025-06-08,Zachodniopomorskie,Agricultural Fuel (liter),93.5,0.0,5.8,0.0,-542.3,Internal Expense,N/A,EXPENSE
2025-06-08,Zachodniopomorskie,Cattle Feed (kg),1294.7,0.0,1.45,20000.0,-1877.32,Internal Expense,N/A,EXPENSE
2025-06-08,Zachodniopomorskie,Cow Milk (HL),19.65,214.3831,91.3182,24212.63,2418.23,Agricultural Wholesale,Skup,INCOME
2025-06-08,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,63.1009,31.7786,315.5,156.61,Agricultural Wholesale,Skup,INCOME
2025-06-09,Zachodniopomorskie,Agricultural Fuel (liter),85.3,0.0,5.8,0.0,-494.74,Internal Expense,N/A,EXPENSE
2025-06-09,Zachodniopomorskie,Cattle Feed (kg),1385.6,0.0,1.45,0.0,-2009.12,Internal Expense,N/A,EXPENSE
2025-06-09,Zachodniopomorskie,Cow Milk (HL),20.86,209.7247,90.7697,4374.86,2481.4,Meat Factory,Skup,INCOME
2025-06-09,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,81.9914,36.6338,163.98,90.71,Farmer's Market,RHD,INCOME
2025-06-10,Zachodniopomorskie,Agricultural Fuel (liter),44.5,0.0,5.8,0.0,-258.1,Internal Expense,N/A,EXPENSE
2025-06-10,Zachodniopomorskie,Cattle Feed (kg),687.6,0.0,1.45,0.0,-997.02,Internal Expense,N/A,EXPENSE
2025-06-10,Zachodniopomorskie,Cow Milk (HL),13.97,211.6048,87.4114,2956.12,1734.98,Agricultural Wholesale,,INCOME
2025-06-10,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.8585,33.2488,377.15,177.66,Processing Plant,Skup,INCOME
2025-06-10,Zachodniopomorskie,Broiler Poultry (KG),114.5,5.3858,2.5422,616.67,325.59,Food Wholesaler,Skup,INCOME
2025-06-11,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-473.28,Internal Expense,N/A,EXPENSE
2025-06-11,Zachodniopomorskie,Cattle Feed (kg),1349.1,0.0,1.45,0.0,-1956.19,Internal Expense,N/A,EXPENSE
2025-06-11,Zachodniopomorskie,Cow Milk (HL),20.28,215.544,91.1918,4371.23,2521.86,Food Wholesaler,Skup,INCOME
2025-06-11,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,60.5287,35.2038,181.59,75.98,Meat Factory,Skup,INCOME
2025-06-12,Zachodniopomorskie,Agricultural Fuel (liter),102.8,0.0,5.8,0.0,-596.24,Internal Expense,N/A,EXPENSE
2025-06-12,Zachodniopomorskie,Cattle Feed (kg),1208.8,0.0,1.45,0.0,-1752.76,Internal Expense,N/A,EXPENSE
2025-06-12,Zachodniopomorskie,Cow Milk (HL),22.81,204.9779,80.8414,4675.55,2831.56,Food Wholesaler,Skup,INCOME
2025-06-12,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,64.3541,36.5121,321.77,139.21,Processing Plant,Skup,INCOME
2025-06-12,Zachodniopomorskie,Broiler Poultry (KG),46.3,7.1325,2.6934,330.23,205.53,Farmer's Market,RHD,INCOME
2025-06-13,Zachodniopomorskie,Agricultural Fuel (liter),82.2,0.0,5.8,0.0,-476.76,Internal Expense,N/A,EXPENSE
2025-06-13,Zachodniopomorskie,Cattle Feed (kg),842.2,0.0,1.45,0.0,-1221.19,Internal Expense,N/A,EXPENSE
2025-06-13,Zachodniopomorskie,Cow Milk (HL),17.63,189.6947,85.8756,-6655.68,1830.33,Processing Plant,Skup,INCOME
2025-06-13,Zachodniopomorskie,Chicken Eggs (100 pcs),,62.8416,36.0776,314.21,133.82,,Skup,INCOME
2025-06-14,Zachodniopomorskie,Agricultural Fuel (liter),117.0,0.0,5.8,0.0,-678.6,Internal Expense,N/A,EXPENSE
2025-06-14,Zachodniopomorskie,Cattle Feed (kg),897.1,0.0,1.45,0.0,-1300.8,Internal Expense,N/A,EXPENSE
2025-06-14,Zachodniopomorskie,Cow Milk (HL),20.99,214.588,86.5961,4504.2,2686.55,Meat Factory,Skup,INCOME
2025-06-14,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,66.4183,31.8329,398.51,207.51,Meat Factory,Skup,INCOME
2025-06-14,Zachodniopomorskie,Broiler Poultry (KG),54.5,5.1663,2.5213,281.56,144.15,Meat Factory,Skup,INCOME
2025-06-15,Zachodniopomorskie,Agricultural Fuel (liter),47.1,0.0,5.8,0.0,-273.18,Internal Expense,N/A,EXPENSE
2025-06-15,Zachodniopomorskie,Cattle Feed (kg),1537.3,0.0,1.45,20000.0,-2229.09,Internal Expense,N/A,EXPENSE
2025-06-15,Zachodniopomorskie,Cow Milk (HL),24.56,212.1928,90.2951,5211.46,2993.81,Food Wholesaler,Skup,INCOME
2025-06-15,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,81.0205,34.6074,-9918.98,46.41,Local Restaurant,RHD,INCOME
2025-06-16,Zachodniopomorskie,Agricultural Fuel (liter),77.6,0.0,5.8,0.0,-450.08,Internal Expense,N/A,EXPENSE
2025-06-16,Zachodniopomorskie,Cattle Feed (kg),721.9,0.0,1.45,0.0,-1046.75,Internal Expense,N/A,EXPENSE
2025-06-16,Zachodniopomorskie,Cow Milk (HL),24.1,189.1844,91.6745,4559.34,2349.98,Processing Plant,Skup,INCOME
2025-06-16,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,63.3079,35.4961,379.85,166.87,Processing Plant,Skup,INCOME
2025-06-17,Zachodniopomorskie,Agricultural Fuel (liter),42.0,0.0,5.8,0.0,-243.6,Internal Expense,N/A,EXPENSE
2025-06-17,Zachodniopomorskie,Cattle Feed (kg),703.4,0.0,1.45,0.0,-1019.93,Internal Expense,N/A,EXPENSE
2025-06-17,Zachodniopomorskie,Cow Milk (HL),23.36,212.7575,90.2029,4970.02,2862.88,Meat Factory,Skup,INCOME
2025-06-17,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.3868,35.5613,291.93,114.12,Agricultural Wholesale,Skup,INCOME
2025-06-17,Zachodniopomorskie,Broiler Poultry (KG),43.3,7.3857,2.589,319.8,207.7,Local Restaurant,RHD,INCOME
2025-06-17,Zachodniopomorskie,Beef Cattle (Highlander),5.0,5994.967,3467.1484,29974.83,12639.09,,,INCOME
2025-06-18,Zachodniopomorskie,Agricultural Fuel (liter),107.3,0.0,5.8,0.0,-622.34,Internal Expense,N/A,EXPENSE
2025-06-18,Zachodniopomorskie,Cattle Feed (kg),1165.9,0.0,1.45,0.0,-1690.56,Internal Expense,N/A,EXPENSE
2025-06-18,Zachodniopomorskie,Cow Milk (HL),24.24,204.3986,84.0361,4954.62,2917.58,Food Wholesaler,Skup,INCOME
2025-06-18,Zachodniopomorskie,Chicken Eggs (100 pcs),,84.2482,32.8091,-9915.75,51.44,Private Individual,RHD,INCOME
2025-06-19,Zachodniopomorskie,Agricultural Fuel (liter),123.2,0.0,5.8,0.0,-714.56,Internal Expense,N/A,EXPENSE
2025-06-19,Zachodniopomorskie,Cattle Feed (kg),1514.7,0.0,1.45,0.0,-2196.32,Internal Expense,N/A,EXPENSE
2025-06-19,Zachodniopomorskie,Cow Milk (HL),24.41,197.4763,91.2782,-5179.6,2592.3,Agricultural Wholesale,Skup,INCOME
2025-06-19,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,89.0564,33.8087,178.11,110.49,,RHD,INCOME
2025-06-19,Zachodniopomorskie,Broiler Poultry (KG),144.7,5.5569,2.8023,804.08,398.59,Agricultural Wholesale,Skup,INCOME
2025-06-20,Zachodniopomorskie,Agricultural Fuel (liter),69.7,0.0,5.8,0.0,-404.26,Internal Expense,N/A,EXPENSE
2025-06-20,Zachodniopomorskie,Cattle Feed (kg),1320.4,0.0,1.45,0.0,-1914.58,Internal Expense,N/A,EXPENSE
2025-06-20,Zachodniopomorskie,Cow Milk (HL),13.89,207.3172,87.5414,2879.64,1663.69,Meat Factory,,INCOME
2025-06-20,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,59.3537,36.4855,356.12,137.21,Agricultural Wholesale,Skup,INCOME
2025-06-21,Zachodniopomorskie,Agricultural Fuel (liter),122.4,0.0,5.8,0.0,-709.92,Internal Expense,N/A,EXPENSE
2025-06-21,Zachodniopomorskie,Cattle Feed (kg),854.9,0.0,1.45,0.0,-1239.61,Internal Expense,N/A,EXPENSE
2025-06-21,Zachodniopomorskie,Cow Milk (HL),23.12,207.4209,83.9229,4795.57,2855.27,Processing Plant,Skup,INCOME
2025-06-21,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.9925,35.9005,377.95,162.55,Processing Plant,Skup,INCOME
2025-06-21,Zachodniopomorskie,Broiler Poultry (KG),119.2,4.8536,2.5044,578.55,280.03,Agricultural Wholesale,Skup,INCOME
2025-06-22,Zachodniopomorskie,Agricultural Fuel (liter),106.9,0.0,5.8,0.0,-620.02,Internal Expense,N/A,EXPENSE
2025-06-22,Zachodniopomorskie,Cattle Feed (kg),730.8,0.0,1.45,0.0,-1059.66,Internal Expense,N/A,EXPENSE
2025-06-22,Zachodniopomorskie,Cow Milk (HL),,192.8455,83.8511,2983.32,1686.14,Agricultural Wholesale,Skup,INCOME
2025-06-22,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,63.7918,32.4245,318.96,156.84,Food Wholesaler,,INCOME
2025-06-23,Zachodniopomorskie,Agricultural Fuel (liter),98.8,0.0,5.8,0.0,-573.04,Internal Expense,N/A,EXPENSE
2025-06-23,Zachodniopomorskie,Cattle Feed (kg),1413.3,0.0,1.45,0.0,-2049.28,Internal Expense,N/A,EXPENSE
2025-06-23,Zachodniopomorskie,Cow Milk (HL),19.64,193.6388,87.6349,3803.07,2081.92,Food Wholesaler,Skup,INCOME
2025-06-23,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,79.2619,33.9331,79.26,45.33,Local Restaurant,RHD,INCOME
2025-06-24,Zachodniopomorskie,Agricultural Fuel (liter),69.5,0.0,5.8,0.0,-403.1,Internal Expense,N/A,EXPENSE
2025-06-24,Zachodniopomorskie,Cattle Feed (kg),834.4,0.0,1.45,0.0,-1209.88,Internal Expense,N/A,EXPENSE
2025-06-24,Zachodniopomorskie,Cow Milk (HL),,199.3605,85.6781,3522.7,2008.77,Food Wholesaler,Skup,INCOME
2025-06-24,Zachodniopomorskie,Chicken Eggs (100 pcs),,57.3564,33.3785,344.14,143.87,Processing Plant,Skup,INCOME
2025-06-24,Zachodniopomorskie,Broiler Poultry (KG),76.4,4.9812,2.6085,380.56,181.27,Meat Factory,Skup,INCOME
2025-06-25,Zachodniopomorskie,Agricultural Fuel (liter),79.7,0.0,5.8,0.0,-462.26,Internal Expense,N/A,EXPENSE
2025-06-25,Zachodniopomorskie,Cattle Feed (kg),1151.3,0.0,1.45,0.0,-1669.38,Internal Expense,N/A,EXPENSE
2025-06-25,Zachodniopomorskie,Cow Milk (HL),17.21,193.5782,91.1311,3331.48,1763.11,Processing Plant,Skup,INCOME
2025-06-25,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.0184,33.3218,325.09,158.48,Meat Factory,Skup,INCOME
2025-06-26,Zachodniopomorskie,Agricultural Fuel (liter),112.6,0.0,5.8,0.0,-653.08,Internal Expense,N/A,EXPENSE
2025-06-26,Zachodniopomorskie,Cattle Feed (kg),1163.8,0.0,1.45,0.0,-1687.51,Internal Expense,N/A,EXPENSE
2025-06-26,Zachodniopomorskie,Cow Milk (HL),15.39,209.3136,88.4912,3221.34,1859.46,Meat Factory,Skup,INCOME
2025-06-26,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.0233,36.063,166.05,93.92,Private Individual,RHD,INCOME
2025-06-26,Zachodniopomorskie,Broiler Poultry (KG),41.6,6.4731,2.7689,269.28,154.09,Farmer's Market,RHD,INCOME
2025-06-27,Zachodniopomorskie,Agricultural Fuel (liter),55.3,0.0,5.8,0.0,-320.74,Internal Expense,N/A,EXPENSE
2025-06-27,Zachodniopomorskie,Cattle Feed (kg),700.9,0.0,1.45,0.0,-1016.3,Internal Expense,N/A,EXPENSE
2025-06-27,Zachodniopomorskie,Cow Milk (HL),18.33,218.0593,82.1502,3997.03,2491.22,,Skup,INCOME
2025-06-27,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.3352,31.6346,311.68,153.51,Agricultural Wholesale,Skup,INCOME
2025-06-28,Zachodniopomorskie,Agricultural Fuel (liter),65.6,0.0,5.8,0.0,-380.48,Internal Expense,N/A,EXPENSE
2025-06-28,Zachodniopomorskie,Cattle Feed (kg),796.4,0.0,1.45,0.0,-1154.78,Internal Expense,N/A,EXPENSE
2025-06-28,Zachodniopomorskie,Cow Milk (HL),17.46,215.7933,91.9177,3767.75,2162.87,Meat Factory,Skup,INCOME
2025-06-28,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.56,34.2556,307.8,136.52,Meat Factory,Skup,INCOME
2025-06-28,Zachodniopomorskie,Broiler Poultry (KG),110.1,4.7393,2.5862,521.8,237.06,Agricultural Wholesale,Skup,INCOME
2025-06-29,Zachodniopomorskie,Agricultural Fuel (liter),101.6,0.0,5.8,0.0,-589.28,Internal Expense,N/A,EXPENSE
2025-06-29,Zachodniopomorskie,Cattle Feed (kg),794.2,0.0,1.45,0.0,-1151.59,Internal Expense,N/A,EXPENSE
2025-06-29,Zachodniopomorskie,Cow Milk (HL),22.27,192.0891,81.1463,4277.82,2470.69,Meat Factory,Skup,INCOME
2025-06-29,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,66.5986,34.2544,332.99,161.72,Processing Plant,Skup,INCOME
2025-06-30,Zachodniopomorskie,Agricultural Fuel (liter),106.6,0.0,5.8,0.0,-618.28,Internal Expense,N/A,EXPENSE
2025-06-30,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-1467.83,Internal Expense,N/A,EXPENSE
2025-06-30,Zachodniopomorskie,Cow Milk (HL),14.17,200.4934,82.636,2840.99,1670.04,Processing Plant,Skup,INCOME
2025-06-30,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,87.4562,31.7948,87.46,55.67,Eco-Shop,RHD,INCOME
2025-07-01,Zachodniopomorskie,KRUS Insurance Contribution,1.0,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE
2025-07-01,Zachodniopomorskie,Stable Box Rent (Horses),18.0,1354.988,296.5516,24389.78,19051.85,Stud Farm,B2B,INCOME
2025-07-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE
2025-07-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,1012.0,0.0,-1012.0,Internal Expense,N/A,EXPENSE
2025-07-01,Zachodniopomorskie,Agricultural Fuel (liter),59.2,0.0,5.8,0.0,-343.36,Internal Expense,N/A,EXPENSE
2025-07-01,Zachodniopomorskie,Cattle Feed (kg),1270.6,0.0,1.45,0.0,-1842.37,Internal Expense,N/A,EXPENSE
2025-07-01,Zachodniopomorskie,Cow Milk (HL),17.6,208.1189,84.1396,3662.89,2182.03,Food Wholesaler,Skup,INCOME
2025-07-01,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,60.8082,34.4662,304.04,131.71,Food Wholesaler,Skup,INCOME
2025-07-01,Zachodniopomorskie,Broiler Poultry (KG),93.6,5.204,2.7987,487.09,225.13,Agricultural Wholesale,Skup,INCOME
2025-07-02,Zachodniopomorskie,Agricultural Fuel (liter),53.8,0.0,5.8,0.0,-312.04,Internal Expense,N/A,EXPENSE
2025-07-02,Zachodniopomorskie,Cattle Feed (kg),1376.4,0.0,1.45,-10000.0,-1995.78,Internal Expense,N/A,EXPENSE
2025-07-02,Zachodniopomorskie,Cow Milk (HL),24.28,214.7938,84.0799,5215.19,3173.73,,Skup,INCOME
2025-07-02,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.9255,34.1769,179.78,77.25,,Skup,INCOME
2025-07-03,Zachodniopomorskie,Agricultural Fuel (liter),92.5,0.0,5.8,0.0,-536.5,Internal Expense,N/A,EXPENSE
2025-07-03,Zachodniopomorskie,Cattle Feed (kg),1047.7,0.0,1.45,0.0,-1519.16,Internal Expense,N/A,EXPENSE
2025-07-03,Zachodniopomorskie,Cow Milk (HL),15.31,215.1974,85.3822,3294.67,1987.47,Meat Factory,Skup,INCOME
2025-07-03,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,85.7247,32.2997,85.72,53.42,Farmer's Market,RHD,INCOME
2025-07-03,Zachodniopomorskie,Broiler Poultry (KG),138.8,5.1834,2.7803,719.46,333.55,Processing Plant,Skup,INCOME
2025-07-04,Zachodniopomorskie,Agricultural Fuel (liter),45.1,0.0,5.8,0.0,-261.58,Internal Expense,N/A,EXPENSE
2025-07-04,Zachodniopomorskie,Cattle Feed (kg),1282.5,0.0,1.45,20000.0,-1859.62,Internal Expense,N/A,EXPENSE
2025-07-04,Zachodniopomorskie,Cow Milk (HL),22.56,201.2973,90.2683,4541.27,2504.82,Processing Plant,Skup,INCOME
2025-07-04,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,78.4384,32.6127,156.88,91.65,Local Restaurant,RHD,INCOME
2025-07-05,Zachodniopomorskie,Agricultural Fuel (liter),96.0,0.0,5.8,0.0,-556.8,Internal Expense,N/A,EXPENSE
2025-07-05,Zachodniopomorskie,Cattle Feed (kg),878.8,0.0,1.45,0.0,-1274.26,Internal Expense,N/A,EXPENSE
2025-07-05,Zachodniopomorskie,Cow Milk (HL),21.91,217.9756,86.8672,4775.85,2872.59,Food Wholesaler,Skup,INCOME
2025-07-05,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.985,32.7255,263.94,133.04,Food Wholesaler,Skup,INCOME
2025-07-05,Zachodniopomorskie,Broiler Poultry (KG),55.1,5.3649,2.5833,295.61,153.27,Processing Plant,Skup,INCOME
2025-07-06,Zachodniopomorskie,Agricultural Fuel (liter),103.3,0.0,5.8,0.0,-599.14,Internal Expense,N/A,EXPENSE
2025-07-06,Zachodniopomorskie,Cattle Feed (kg),903.0,0.0,1.45,0.0,-1309.35,Internal Expense,N/A,EXPENSE
2025-07-06,Zachodniopomorskie,Cow Milk (HL),21.46,196.2263,87.6803,4211.02,2329.4,Agricultural Wholesale,Skup,INCOME
2025-07-06,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.8674,33.1291,167.73,101.47,Local Restaurant,RHD,INCOME
2025-07-07,Zachodniopomorskie,Agricultural Fuel (liter),114.8,0.0,5.8,0.0,-665.84,Internal Expense,N/A,EXPENSE
2025-07-07,Zachodniopomorskie,Cattle Feed (kg),936.6,0.0,1.45,0.0,-1358.07,Internal Expense,N/A,EXPENSE
2025-07-07,Zachodniopomorskie,Cow Milk (HL),18.41,218.8673,79.51,4029.35,2565.57,,Skup,INCOME
2025-07-07,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.2669,31.6207,261.07,134.59,Meat Factory,Skup,INCOME
2025-07-08,Zachodniopomorskie,Agricultural Fuel (liter),61.6,0.0,5.8,0.0,-357.28,Internal Expense,N/A,EXPENSE
2025-07-08,Zachodniopomorskie,Cattle Feed (kg),1084.2,0.0,1.45,0.0,-1572.09,Internal Expense,N/A,EXPENSE
2025-07-08,Zachodniopomorskie,Cow Milk (HL),19.17,207.7174,91.1937,3981.94,2233.76,Agricultural Wholesale,Skup,INCOME
2025-07-08,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.1617,31.5519,260.65,134.44,Food Wholesaler,Skup,INCOME
2025-07-08,Zachodniopomorskie,Broiler Poultry (KG),86.6,5.1743,2.5464,448.09,227.57,Agricultural Wholesale,Skup,INCOME
2025-07-09,Zachodniopomorskie,Agricultural Fuel (liter),57.9,0.0,5.8,0.0,-335.82,Internal Expense,N/A,EXPENSE
2025-07-09,Zachodniopomorskie,Cattle Feed (kg),1265.1,0.0,1.45,0.0,-1834.39,Internal Expense,N/A,EXPENSE
2025-07-09,Zachodniopomorskie,Cow Milk (HL),23.55,191.6379,81.5701,4513.07,2592.09,,Skup,INCOME
2025-07-09,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.9576,33.4038,247.83,114.21,Agricultural Wholesale,Skup,INCOME
2025-07-10,Zachodniopomorskie,Agricultural Fuel (liter),100.5,0.0,5.8,0.0,-582.9,Internal Expense,N/A,EXPENSE
2025-07-10,Zachodniopomorskie,Cattle Feed (kg),673.0,0.0,1.45,0.0,-975.85,Internal Expense,N/A,EXPENSE
2025-07-10,Zachodniopomorskie,Cow Milk (HL),16.37,189.7171,82.5691,3105.67,1754.01,Processing Plant,Skup,INCOME
2025-07-10,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.4967,33.5966,253.99,119.6,Meat Factory,Skup,INCOME
2025-07-10,Zachodniopomorskie,Broiler Poultry (KG),30.9,7.1902,2.749,20222.18,137.24,Eco-Shop,RHD,INCOME
2025-07-11,Zachodniopomorskie,Agricultural Fuel (liter),124.0,0.0,5.8,0.0,-719.2,Internal Expense,N/A,EXPENSE
2025-07-11,Zachodniopomorskie,Cattle Feed (kg),792.4,0.0,1.45,0.0,-1148.98,Internal Expense,N/A,EXPENSE
2025-07-11,Zachodniopomorskie,Cow Milk (HL),22.3,207.8402,82.6515,4634.84,2791.71,Processing Plant,Skup,INCOME
2025-07-11,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,86.2116,35.2089,86.21,51.0,Local Restaurant,RHD,INCOME
2025-07-12,Zachodniopomorskie,Agricultural Fuel (liter),42.3,0.0,5.8,0.0,-245.34,Internal Expense,N/A,EXPENSE
2025-07-12,Zachodniopomorskie,Cattle Feed (kg),651.5,0.0,1.45,0.0,-944.67,Internal Expense,N/A,EXPENSE
2025-07-12,Zachodniopomorskie,Cow Milk (HL),20.65,214.1587,87.3198,4422.38,2619.23,Meat Factory,Skup,INCOME
2025-07-12,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,79.9447,32.3389,159.89,95.21,Local Restaurant,RHD,INCOME
2025-07-12,Zachodniopomorskie,Broiler Poultry (KG),147.9,4.808,2.6795,711.1,314.8,Food Wholesaler,Skup,INCOME
2025-07-12,Zachodniopomorskie,Beef Cattle (Highlander),2.0,9865.4865,3461.1192,19730.97,12808.73,Farmer's Market,RHD,INCOME
2025-07-13,Zachodniopomorskie,Agricultural Fuel (liter),51.1,0.0,5.8,0.0,-296.38,Internal Expense,N/A,EXPENSE
2025-07-13,Zachodniopomorskie,Cattle Feed (kg),1457.3,0.0,1.45,0.0,-2113.09,Internal Expense,N/A,EXPENSE
2025-07-13,Zachodniopomorskie,Cow Milk (HL),19.73,208.4509,85.7349,4112.74,2421.19,Processing Plant,Skup,INCOME
2025-07-13,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,66.2337,34.6301,331.17,158.02,Meat Factory,Skup,INCOME
2025-07-14,Zachodniopomorskie,Agricultural Fuel (liter),81.3,0.0,5.8,0.0,-471.54,Internal Expense,N/A,EXPENSE
2025-07-14,Zachodniopomorskie,Cattle Feed (kg),1205.9,0.0,1.45,0.0,-1748.56,Internal Expense,N/A,EXPENSE
2025-07-14,Zachodniopomorskie,Cow Milk (HL),15.74,195.5391,82.4704,3077.79,1779.71,Processing Plant,Skup,INCOME
2025-07-14,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,86.9835,32.2001,86.98,54.78,Farmer's Market,RHD,INCOME
2025-07-15,Zachodniopomorskie,Agricultural Fuel (liter),55.8,0.0,5.8,0.0,-323.64,Internal Expense,N/A,EXPENSE
2025-07-15,Zachodniopomorskie,Cattle Feed (kg),797.4,0.0,1.45,0.0,-1156.23,Internal Expense,N/A,EXPENSE
2025-07-15,Zachodniopomorskie,Cow Milk (HL),21.42,209.0233,90.5294,4477.28,2538.14,Meat Factory,Skup,INCOME
2025-07-15,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,85.9223,32.53,85.92,53.39,Farmer's Market,RHD,INCOME
2025-07-15,Zachodniopomorskie,Broiler Poultry (KG),108.5,5.2728,2.7137,572.1,277.66,Food Wholesaler,Skup,INCOME
2025-07-16,Zachodniopomorskie,Agricultural Fuel (liter),75.8,0.0,5.8,0.0,-439.64,Internal Expense,N/A,EXPENSE
2025-07-16,Zachodniopomorskie,Cattle Feed (kg),616.0,0.0,1.45,0.0,-893.2,Internal Expense,N/A,EXPENSE
2025-07-16,Zachodniopomorskie,Cow Milk (HL),16.68,210.5408,90.7563,3511.82,1998.0,,Skup,INCOME
2025-07-16,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.4354,36.5851,261.74,115.4,Agricultural Wholesale,,INCOME
2025-07-17,Zachodniopomorskie,Agricultural Fuel (liter),53.9,0.0,5.8,0.0,-312.62,Internal Expense,N/A,EXPENSE
2025-07-17,Zachodniopomorskie,Cattle Feed (kg),1070.5,0.0,1.45,0.0,-1552.22,Internal Expense,N/A,EXPENSE
2025-07-17,Zachodniopomorskie,Cow Milk (HL),20.87,201.1773,91.4841,-5801.43,2289.3,Meat Factory,Skup,INCOME
2025-07-17,Zachodniopomorskie,Chicken Eggs (100 pcs),,60.7555,32.3616,303.78,141.97,Food Wholesaler,Skup,INCOME
2025-07-17,Zachodniopomorskie,Broiler Poultry (KG),35.5,7.0138,2.8619,248.99,147.39,Eco-Shop,RHD,INCOME
2025-07-18,Zachodniopomorskie,Agricultural Fuel (liter),68.5,0.0,5.8,0.0,-397.3,Internal Expense,N/A,EXPENSE
2025-07-18,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-1784.08,Internal Expense,N/A,EXPENSE
2025-07-18,Zachodniopomorskie,Cow Milk (HL),19.44,198.2495,80.1417,3853.97,2296.02,Agricultural Wholesale,Skup,INCOME
2025-07-18,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,66.2216,34.2208,198.66,96.0,Meat Factory,Skup,INCOME
2025-07-19,Zachodniopomorskie,Agricultural Fuel (liter),106.4,0.0,5.8,0.0,-617.12,Internal Expense,N/A,EXPENSE
2025-07-19,Zachodniopomorskie,Cattle Feed (kg),1435.9,0.0,1.45,0.0,-2082.06,Internal Expense,N/A,EXPENSE
